Datetime,Text,Username
Jan-2023,"Join our team as a Cloud Sales Executive and help us inspire leading companies to work smarter and more effectively by leveraging market-leading Cloud partners like Microsoft, AWS and Google. https://t.co/U9DirwCE08",JaspreetK1779
Jan-2023,"Phil Spencer Says Microsoft will Continue to ‘Support and Grow’ Halo Amid 343 Layoffs
#PhilSpencer 
#Microsoft  
#Halo 
#bloomberg 
#Microsoftlayoffs 
https://t.co/Prm4zBFVJs",updates_ww
Jan-2023,my dad work at microsoft if you dont leve me alone ill get you IP ban.,fazebeast53
Jan-2023,"@PeanutLacey My computer gets stuck in a ""failed to update, reverting changes"" loop from time to time and it takes hours to work it out. Microsoft support was of no help, and all online solutions to the problem haven't worked, so hell yeah I'm keeping my computer on 😂",A_DVS_NTT
Jan-2023,"@The_NFTMarkets @amazon @avalabsofficial @satyanadella @Microsoft @iconomicom @faerian_art @biokript @awscloud I’m feeling the fantasy of @faerian_art, cool work",IrvinJerryboy
Jan-2023,"Microsoft - The US tech giant said it would cut 10,000 jobs by the end of the third quarter of fiscal 2023. 

Amazon - The e-commerce giant said company-wide layoffs would impact over 18,000 employees.",josjeswin
Jan-2023,"@zahacktanvir It's all about the greensand. Indians will grovel to work for evil corps like amazon, Microsoft etc. Not realising that these corps have committed far worse than adani or the rest. Self hate is a Liberal thing these days.",viv_c_aranha
Jan-2023,"@SjamaanN 10. WHEN I WAS TO, MICROSOFT WASN'T EVEN A STOCK YET. I COULD TURN $600 INTO TENS OF MILLIONS BY 45 &amp; GET THE EXTRA 35YRS.",TOSSTASKIN
Jan-2023,"Consolidate point solutions and replace third-party security apps – Microsoft 365 can help you with virtually every work-related technology need, all with one solution. Do more with less. #Microsoft365 #SMBs #DoMoreWithLess https://t.co/FSSJz8PfgG",PTechnohub
Jan-2023,"@asjah8 @kraegkust @MrChingonE @BassistOld @jdd2169 @Vickie627 @1717mule @LordButters22 @DigiMalice @Trumpster20 @MucusMucous @UltraGlamma @ahrehead @instinctnaturel @skeeduu @Rjocore1 @mav_rick_morty8 @WorkersUtopia @43Cyoa @thlong20 @rosegar17673310 @Badams820 @PeterBartholo14 @txradioguy @YoderSecreto @VinceGottalotta @_Kel_Varnsen_ @TruthPyRate @RogerDeeAllen @Krispi_Largo @jkoff609 @MistressRedWasp @__TeekeeMon @BlakDragonClaw @Mav_rick_Morty @NotADeer1 @WidowedJoo @randyethornton @ziggystardogs @LokeyMJB @Ihonestlydont19 @Pis0Mojado @SapienWoman @scdlcaramia @JeffreySHarper1 @ziggywilde @mathmomma24 @_CapitalOffense Layoff are all over. The post inflationary cycle expects it:
The Real Reasons For Big Tech Layoffs At Google, Microsoft, Meta, And Amazo

https://t.co/8OY1rbS377",PaulStetson13
Jan-2023,@The_NFTMarkets @amazon @avalabsofficial @satyanadella @Microsoft @iconomicom @faerian_art @biokript @awscloud The app is not that great tbh @iconomicom needs work!,Arnoldelaye
Jan-2023,"#Layoffs, specially mass layoffs in an industry is a challenging time, here the reality check between #Family vs #CapitalistEconomy works, @TataCompanies vs @Microsoft ; @Google vs @facebook. 
https://t.co/QrGjQVPWSv #bigtech @AiyyoShraddha explains #Agility in the storm.",dowetiwala
Jan-2023,How will you prepare for the next decade of work? See how @Microsoft is innovating to bind organizations together with #Teams and secure collaboration. Reply to discuss #hybridwork preparation with a World Wireless Solutions Inc expert. https://t.co/rmbdMYavds,SpanglishSportW
Jan-2023,How will you prepare for the next decade of work? See how @Microsoft is innovating to bind organizations together with #Teams and secure collaboration. Reply to discuss #hybridwork preparation with a World Wireless Solutions Inc expert. https://t.co/2OOFUyN8EB,tolatinofoodie
Jan-2023,How will you prepare for the next decade of work? See how @Microsoft is innovating to bind organizations together with #Teams and secure collaboration. Reply to discuss #hybridwork preparation with a World Wireless Solutions Inc expert. https://t.co/ZFCDMQt4y7,HERNETWK
Jan-2023,How will you prepare for the next decade of work? See how @Microsoft is innovating to bind organizations together with #Teams and secure collaboration. Reply to discuss #hybridwork preparation with a World Wireless Solutions Inc expert. https://t.co/6uEituffT9,WWSCorp
Jan-2023,How will you prepare for the next decade of work? See how @Microsoft is innovating to bind organizations together with #Teams and secure collaboration. Reply to discuss #hybridwork preparation with a World Wireless Solutions Inc expert. https://t.co/IIrAgnecb5,SpanglishWNetwk
Jan-2023,How will you prepare for the next decade of work? See how @Microsoft is innovating to bind organizations together with #Teams and secure collaboration. Reply to discuss #hybridwork preparation with a World Wireless Solutions Inc expert. https://t.co/R7DLsIB0Mg,edharari
Jan-2023,"@warbrand2 @Halo6Better He said he wasn't playing Infinite anymore. The video was about the huge layoffs at Microsoft and 343 and what that means for the future of Halo. Because a majority of the layoffs were in the art, animation, and campaign teams, this will definitely affect future development",NotNobleWolffis
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/4rbgzmZdNe",tg_weston
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/v0mintfTJx",DataAnalist1
Jan-2023,"You know what I really regret not buying Microsoft when it was trading at 15 dollars I had $15,000 in my hands should have put it in msft and left i there the thing that really bothers me is in all my stock portfolio formula's I had msft at the center of the portfolio up on msft https://t.co/WcUbWD1A4T",AdamMed58260782
Jan-2023,@The_Trump_Train He implied that he “just had dinner with him” more than once. It’s in the singular but also plural. “What did you do at Microsoft? (to a 20-year employee) “I just went to work.”  See how easy it is?,douglas_tress
Jan-2023,"@Emmonspired Computer programmers at Amazon and Microsoft are hardly representative of the American labor force, and I’m confident they’ll be able to find new work fairly quickly.",MyNameIsFuckY0u
Jan-2023,"My mom called me earlier for tech help. Her laptop of 11 years no longer let her sign into OneDrive. Turns out its running Windows 8.1 which went EOL a few weeks ago, so Microsoft services no longer work.

She is devastated. 😭 

Any recommendations on a very basic level laptop?",crispytaytortot
Jan-2023,"@dalnktech @chrismid259 @supbrice @ianzelbo I love how Apple’s devices work together. You want Apple provide you with a worse experience in the name of a having a toaster-fridge in your pocket. Luckily, Samsung and Microsoft are happy to oblige. Have fun!",pjsercel
Jan-2023,"666 | Why Does CERN, Google, the World Economic Forum, Microsoft and Congress Insist On Incorporating ""666"" Into Their Work? https://t.co/78bDkag59M",4worktiltheend4
Jan-2023,@CanadaCOAST1 @DTSupercluster As many will recall Edo has a connection to #yyj as he led the Microsoft Gaming studio here under their VP of gaming division Don Mattrick (after Don left MS for Zynga I asked Edo how we could keep them here but not even he could work miracles!),DallasGislason
Jan-2023,"@joncoopertweets I mean if I have all the knowledge I do now at 10 I’d have WAY more than 50 and would never have to work because I would know about Apple, Microsoft, Nintendo, among many other major stocks that could be purchased really cheap, but I wouldn’t meet my wife. /1",wisCOwilz
Jan-2023,@poursugar0nme @scu13as @BillGates @Microsoft @melindagates Sometimes it isn’t even about money. It is about a lack of morality and loyalty. Sometimes people work to keep the family together and tolerate a disloyal partner. And they may eventually reach a point where they’ve had enough. Some people get done  when the kids are grown up.,stellaford66
Jan-2023,"@uranoutofluck @SjamaanN But if you took the red pill you would still be the same person you are now just much younger and you would have the knowledge of the stock markets and sporting games you would make more than $50 million.
Imagine going back and putting stock in Apple and Microsoft.",DOMLAWLASM
Jan-2023,@VictoriaTheTech @steviefrank23 Here is where I am confused… your work for Microsoft (👏🏼- actually love following your journey)… and you have an iPhone? I need more understanding…,KatiePekel
Jan-2023,How do you make flexible work the best it can be for different employees? Where do you start? Let a @Microsoft #hybridwork expert from Bintara Solutions Sdn Bhd provide the right answers.      #WorkTrends #FutureOfWork,MYBintara
Jan-2023,"The extension ""Analytics"" from Microsoft has been updated to version 19.216.0.216235210. Link: https://t.co/oQx7fH83TK #Analytics #Collaborate #DashboardWidgets #Dashboards #Widget #Work 💳",AzDOMarketNews
Jan-2023,"@TheVividJBinKC ""With all the knowledge you have now""
You would be a sports gambling prodigy.
You would rule the stock market and own Apple, Microsoft, Amazon. You would have bought AOL at the start and dumped it before it crashed.
You would be the richest person on the planet",EvelDick
Jan-2023,"@AdemoyeJohn Turbo Pascal IDE, Microsoft Work Bench and then I designed my own I still use today. Made one also for VMS/VAX",hectorsantos
Jan-2023,"@katieecowelll @thesmithsnerd She was also on a Microsoft Teams work call at the time she went missing, no clue if she was on mute or if anything was heard by the other people on the call.",matthewhayesx
Jan-2023,"Most insightful and humorous disruption for the job market on current layoffs by big tech companies.

#layoff 
#ChatGPT 
#ArtificialIntelligence 
#GoogleLayOffs 
#Microsoft 
#SAPS 
#education 

Laid Off https://t.co/xFJmKtajfx via @YouTube",srivastavaanant
Jan-2023,"The Real Reasons For Big Tech Layoffs At Google, Microsoft, Meta, And Amazon
#layoff

https://t.co/34YgVKSpuz",garyveesiva
Jan-2023,"@conantnyc Red! You have the knowledge soooo you could buy stock in Apple, Microsoft, Amazon, etc…then earn that 50mil.",stina_hyena
Jan-2023,"Not to mention this game was released by MICROSOFT. This ""strategy"" will never work for an indie developer or even a small company",C00LJERK
Jan-2023,"Do you work with Microsoft Graph, Graph Explorer and Graph PowerShell?

I shared some of my productivity tips at the last Microsoft Identity Platform Community Call. The recording is on YouTube. https://t.co/hz7hvvs1ob

Read on below for a quick summary 🧵👇🏾",merill
Jan-2023,"I don't intend to work forever. Ensure your portfolio of Apple, Google, Microsoft, and Tesla can achieve your goals. Otherwise change your portfolio accordingly #TSLA",strengthPlan
Jan-2023,"Uhrs TODAY is January 31, 2023 better but tasks please put new and easy and profitable tasks we are wanting to work please @MicrosoftHelps @Microsoft @OneForma_cm @clickworker_com @AppenGlobal @TELUSsupport @teemworkai @tech_mahindra 

#MICROSOFT #UHRS #HITSAPPS #MARKETPLACE",lastmessagehelp
Jan-2023,found @Microsoft has a totally different mindset than other systems like @Google and requires person to totally use their software or a very limited amount of other software or it won't work as it is limited to its own software only like a monopoly,dwightwalker
Jan-2023,"@davidnelsonORL @CollinRugg They're woke beings who identify as people. They'd join the rest that followed the Twitter dead weight censors. Meta/Facebook, Alpha/Google, Amazon, Microsoft, and rest, all followed Twitter's layoffs by the thousands.",FrankBelluccia
Jan-2023,"Their problem was hiring too many people, too quickly.

Amazon and Meta doubled their workforce in 2 years (100%).

Google and Microsoft increased their workforce by 50%.

Apple grew at about 20% and still hasn’t announced large layoffs. https://t.co/BbHGsKMWXO",itsyaboyConcept
Jan-2023,"Every time I open my LinkedIn account and read posts about the thousands of layoffs made by companies such as Google, Microsoft, and other big names, I feel a mixture of emotions. 

Read more blogs at: https://t.co/ECPTDNVamq

https://t.co/9BS6amI1rG

#jobs #job #layoff #google",Rubaitulazad
Jan-2023,Ready for your business applications and tools to seamlessly work together? See how Microsoft 365 makes productivity and collaboration simple. #SMBs #Microsoft365 #DoMoreWithLess https://t.co/Dp4ENXNBBE,Ashishsi011
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/SYgclt33ed",WWSCorp
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/2V4q7XNZ3L",SpanglishWNetwk
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/V5aTytW5fO",SpanglishSportW
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/og1Ao5E9ho",HERNETWK
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/2EManXrOLS",edharari
Jan-2023,Are your employees spending more time fighting with apps than getting work done? @Microsoft is showing SMBs that productivity apps in the cloud can increase productivity and stop the fussin' &amp; fightin'. Read on.     #hybridwork https://t.co/Vmm0ZUe3mx,ThinOps
Jan-2023,Are your employees spending more time fighting with apps than getting work done? @Microsoft is showing SMBs that productivity apps in the cloud can increase productivity and stop the fussin' &amp; fightin'. Read on.     #hybridwork https://t.co/6NNJOhxRuQ,CoreL8ers
Jan-2023,@TaraBull808 Why would this surprise anyone this is a guy that tried to dilute Paul Allen’s stock in Microsoft when Paul was going through chemo therapy Paul Allen talked about it in his biography,LamboMicky
Jan-2023,"Latest Game News Roundup is now live on YouTube!

- PS5 stock improves
- Tidbits from the Phil Spencer IGN interview
- Microsoft Lead Claims Sony Mislead EU Regulators Over Call of Duty Parity
- Last of Us HBO series renewed for season 2
- And more

https://t.co/5b8s1piL0H https://t.co/kWynuneRqs",TrunksWD
Jan-2023,"Join our team as a Cloud Sales Executive and help us inspire leading companies to work smarter and more effectively by leveraging market-leading Cloud partners like Microsoft, AWS and Google. https://t.co/l852yguwfE",AskAshuMishra
Jan-2023,"The Real Reasons For Big Tech Layoffs At Google, Microsoft, Meta, And Amazon https://t.co/0HhCSMyQIf",LoveThe58315998
Jan-2023,@elonmusk You should work with Microsoft and launch starship same day they launch Starfield and cross market it. 3-23-23 if possible,Banky_Edwards
Jan-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/Yr2jKfuqf4,LANSolutionsMSP
Jan-2023,RT ExpressTechie: Google and Microsoft layoffs: A look at the departments hit hardest by the job cuts #ITlayoff #Microsoft #Google #Layoff…,feeds24x7
Jan-2023,"Layoffs at Google, Microsoft, Salesforce Teaching Tech Employees a Harsh Lesson#100Daysofcode #javascript #programming #dev #linux #java #programming #CodeNewbie #python #reactjs #bugbounty #DataScience #infosec #gamedev #BigData @programmerjoke9 https://t.co/1rZNvb9K9r",programmerjoke9
Jan-2023,"Layoffs at Google, Microsoft, Salesforce Teaching Tech Employees a Harsh Lesson https://t.co/a4KO21xzuE",UmeshJakhar
Jan-2023,"Holy cow, so you know how @Windows 11 is terrible?! I DL'd an app that let me fix my Taskbar and change other settings. DM me, b/c I'm tagging @Microsoft and am afraid they'll sue the developers b/c they seem unable to make their own product work well &amp; refuse to listen to users. https://t.co/f93aZFAR4s",TheRealityComix
Jan-2023,"Google and Microsoft layoffs: A look at the departments hit hardest by the job cuts #ITlayoff #Microsoft #Google #Layoff

https://t.co/ZjGare47dr",ExpressTechie
Jan-2023,"@lulumeservey Well tell Microsoft to make ips, don't buy them.. invest in talent and treat you're workers right and the business will do number's, oh you work at @Activision where workers are treated like shit.. stop capping to get a bonus..",Alize_187
Jan-2023,"@MrTruth_199 So I took that microsoft job with stock options, and I can invest in apple/google/bitcoin, oh thats an easy choice. blue door.",IronWolve
Jan-2023,@leo_okie @END_JRN @DrEliDavid Well Gates doesn’t work at Microsoft anymore so there would be 0 employees and yeah I think that would be bad.,imisscollige
Jan-2023,"📝 Applications for Microsoft Research India Research Fellowships beginning in June-July 2023 are now open until Feb. 10. 

💡Get tagged to work with world-class researchers on state-of-the-art technology.

#technology #research #m…https://t.co/RqGVKCfTN7 https://t.co/jeNebzytAc",kumarchinnakali
Jan-2023,"Teams and Microsoft office for work is perfect.

G suite on the other hand? I am in unserious HELL - we in a “hangout” discussing a profit and loss statement?!!? https://t.co/zMy35rUwTM",anaya_papaya
Jan-2023,"@Apple Apple realizing that users who need to do serious,  professional work use Intel/Microsoft PCs...",LaylandMeeks
Jan-2023,"@AgentAden @cillbosby46 Does he say it's all the result of Microsoft fomenting an unhealthy work environment (meaning 343 can't really be blamed as they are workers who've been exploited), taking responsibility for the things he himself has said? Or is it yet another video full of doomerism?",pansycacke07
Jan-2023,"Layoffs at Google, Microsoft, Salesforce Teaching Tech Employees a Harsh Lesson - https://t.co/eGSDgyl1Vk #GoogleAlerts",globfininsights
Jan-2023,"@joncoopertweets Red, I could make billions. Sports betting, Amazon, Microsoft, Tesla, Crypto stock lol...",hwnmar
Jan-2023,"Yikes. Seems like Nintendo and Microsoft have caught on that E3 doesn't work in the modern day, just like Sony did a couple of years ago.

This is not good for E3, I hope they've got a banging backup plan.",Streamcast_
Jan-2023,"What to do when your favorite game wont work!
Step 1!
go to the microsoft headquarters and kill the ceo.",USFVCore
Jan-2023,Reduce costs for all your hybrid work needs by consolidating with a single vendor that can provide industry-leading capabilities. Microsoft 365 can help you do more with less – with just one solution. #Microsoft365 #DoMoreWithLess https://t.co/n5mjPElgFD,priori_tech
Jan-2023,"I am not brave, I do not fight, have never fought, I work in asset management and only fight in subtle ways on Microsoft Outlook. I'm terrified.",siIverpapermoon
Jan-2023,@infrarogue89 Don't forget the Microsoft and 343 layoffs...now that's a stat 😂,snungod
Jan-2023,@lulumeservey You need to stop. Microsoft already bought bethesda zenimax there is no reason they need to spend 70 billion for activision blizzard too cuz they don’t work with the studios they already have to create. This is typical Xbox clown sh— right here,lon3wolfi3
Jan-2023,Enhance work management with Microsoft Lists - Collab365 Academy https://t.co/OhYAONXhfx,spalmo
Jan-2023,"@MdPhatBSV @jancyypantsy can also do this thru task manager, startup tab. but this doesn't work cause I've had Microsoft Edge disabled and the icon still reappears on my desktop, and it's only a recent thing",Valojuer
Jan-2023,"Top story: The Real Reasons For Big Tech Layoffs At Google, Microsoft, Meta, And Amazon https://t.co/1CZiDhfh2C, see more https://t.co/YZUZXLT67E",Chuck_Moeller
Jan-2023,i have to rewrite my annotated bibliography word for word and i can’t copy and paste links bc my stupid computer doesn’t work with microsoft 🗿,k_ayla__
Jan-2023,"So…E3…without Microsoft, Nintendo, and Sony? Just 3rd party showings, I guess? Everyone else is gonna host their own thing? I’m curious how this is gonna work 🧐",DarkHolocron
Jan-2023,"@joncoopertweets RED! Correct all the mistakes I made plus with current knowledge taken to the past I could save lives that are about to be lost from tragedies.

$50M is nothing if I sold all the technology ideas that I know would work with Apple, Microsoft and inform Yahoo on Google’s formula.",Eispan
Jan-2023,"@joncoopertweets Red pill. With future knowledge, I can make millions of the stock market (like Microsoft &amp; Starbucks) and fix some major screwups I did in my youth.",GrandpaBigDog
Jan-2023,@OdinsToenail @KoparaFallsKid @Microsoft True. Used to work as a software developer for a company producing Windows software. Can't help feeling how much more I could have achieved if they had based their products on Linux. Windows is so slow especially in applying updates which are a distinct productivity bottleneck.,BobTheB77658931
Jan-2023,"@cillbosby46 Nah this video was pretty good. He didn't trash on Halo, he discussed everything that happened with the layoffs at Microsoft and 343. I mean he actually went into depth with who exactly was dropped and who has left 343 and Halo over the past few years.",b_scott_STL
Jan-2023,"It' clear that Microsoft had no claims to Metaverse, and the layoffs that affected many sectors made this very clear: among the thousands of employees who will fired are the entirety of the company's Virtual Reality and Mixed Reality teams, which will terminate their projects. https://t.co/DQzP4b0rjM",blodev_
Jan-2023,"you have to work on yourself in order to be on the sunny side of life.

Google is laying off thousands of employees, as is Microsoft. Many are shocked, for some even a whole world collapses.

This means two things, firstly, their beautiful life is no longer so beautiful because",fengler_paul
Jan-2023,@XcloudTimdog @Microsoft Lol spoken like a true Sony fan boy. Microsoft supports unions which would protect employees and wages. They waited years to raise there prices from the competition. The layoffs are tuff and Phil Spencer said it was to ensure the future of the studios.,RoguexRanger
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/0ZY7crPOBI",NBS_Australia
Jan-2023,@muzdbuz You know she doesn't work for Microsoft right?,Viceroy_12
Jan-2023,"Layoffs at Google, Microsoft, Salesforce Teaching Tech Employees a Harsh Lesson  https://t.co/KB7jlgXn9Y  https://t.co/TgzTqzMT6y
#tech #coding #code #programming #learning #meme #humour #work #software #developers #freelancing #business #startups https://t.co/Relo5pSfwx",xyzdevsofc
Jan-2023,"@SjamaanN Blue pill, like my parents are going to listen to a ten year old telling them to buy Microsoft stock.",Spawnfreak
Jan-2023,"#USA #LayOffs
@AiyyoShraddha 
#Chat_GPT

#RuthlessCorporates that invoke ""Relationships"" to stop attrition.....Exposed?
https://t.co/COTgq157sa

#Amazon #Google #Meta #Microsoft",rohitsinghnegi3
Jan-2023,"Layoffs at Google, Microsoft, Salesforce Teaching Tech Employees a Harsh Lesson https://t.co/gB7Dn9bJP8",1Copenut
Jan-2023,"Layoffs at Google, Microsoft, Salesforce Teaching Tech Employees a Harsh Lesson https://t.co/guRJHYPmax",rincon_dev
Jan-2023,"@BjWittwer Agreed. I'm not disputing the need.
Example: I enter a pin on my mobile. I click on email, I need to enter same pin again for Microsoft Authenticator to work.
I use my desktop repeat same process. I access a software program, use another MFA process.",STEVEFI14205588
Jan-2023,Ready for your business applications and tools to seamlessly work together? See how Microsoft 365 makes productivity and collaboration simple. #SMBs #Microsoft365 #DoMoreWithLess https://t.co/lzEwdqFX12,novacorplk
Jan-2023,"@DKagemann True true.... but only if customer satisfaction increases. XD 
I'm just upset at Microsoft cutting off access to a software we use at work! Its too expensive to extend license as we're upgrading to a new system. And that's created a whole lot of BS at work. 😆😩",lyv0n
Jan-2023,@riptheanalyst I work at Microsoft 👍🏾,Faraonesensei
Jan-2023,"Employees are hungry for better digital tools and for simpler ways to automate daily tasks so they can focus on the work that matters.

#msftadvocate #microsoft #technology #artificialintelligence #openai ##microsoft365 https://t.co/9A5TSRM4n6",princeoftoyland
Jan-2023,Remote work and #hybridwork collaboration is entering a new era. Is your organization prepared? Download the @Microsoft Hybrid Teamwork Guide.    #MicrosoftTeams https://t.co/GFTfilbeYN https://t.co/BuOVcrniHG,Troinet
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/g4DMvq4DdU",NetworxITS
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/e4YSTaIIBr",StigmaTechno
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/bFhkCkbeYi",txpert
Jan-2023,Reimagine the way the cloud can work for your business. How can UniverseIT help you gain visibility over your entire IT environment with @Microsoft #Azure? Watch! https://t.co/nhY7BvUaBV,UniverseIT_
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/iATsvjaVbx",vastasysltd
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/vgaYQtL8O2",OneStop_Sol
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/aP6J08QKan",genltech
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/NikjSxaZqA",TeckinSolutions
Jan-2023,"Some nights you just got to swim some laps and not work on that open-source project.

#mondays #programming #dotnet #javascript #typescript #swimming #laps #exercise #writersblock #break #microsoft #crypto #cryptography",WingZer0o
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/IKr1INlTYa",ADKOnlineServ
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/0y1yw4ZsrV",RussCJR
Jan-2023,@patelkavit @Carnage4Life Meta's dropping stock price wasn't a short term dip because of a bad economy - otherwise it would have been more in the 20-30% range like Apple/Amazon/Microsoft/Google. Meta faced a massive (current &amp; projected future) revenue drop from Apple's crackdown on app tracking,_jake_tweets
Jan-2023,"Have you asked your employees what they really need to do their best work? Read the blog to see why to make a flexible work environment productive, you should.      @Microsoft #hybridwork https://t.co/414QOTauRv",gbushak
Jan-2023,"Employees are hungry for better digital tools and for simpler ways to automate daily tasks so they can focus on the work that matters.

#msftadvocate #microsoft #technology #artificialintelligence #openai ##microsoft365 https://t.co/1DUHBlGa7s",mkesuma
Jan-2023,@SagamiSword_ Sony and Microsoft since how much of of a success FFVII was but at the same time a multi cart game wouldn’t really work on N64 since there would be no way to transfer save data unless it has a password system but for something like that to work for FFVII seems like a headache,Nunbutlag_89
Jan-2023,The perfect pairing for hybrid work: #Lenovo and #Microsoft Windows 11. @TDSYNNEX invites you to visit this website to learn what makes Lenovo and Windows 11 ideal for hybrid work. 💡 https://t.co/be0JuObm6V,PyroBob06
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/zoyWV6K0u8",JPModelsEng
Jan-2023,"@TherealCANDIACE if the salary at least 60k i will do it

skills:
Microsoft Word
sims architecture
insurance fraud
i can put a new engine in your car",booscemi
Jan-2023,"“Halo is known as one of the greatest franchises in gaming. Now, it’s known for being mismanaged” from @gshwrites. Fans of the series have been disappointed with its current status following the layoffs at Microsoft. https://t.co/N1iCjso1bD https://t.co/KEplMUEWei",TheStateHornet
Jan-2023,"How do you make #hybridwork, work? Here are 5 takeaways from a recent @Microsoft Work Trend Index Annual report. https://t.co/wOAJRJlQqH",Kobargo
Jan-2023,"@Ash2X @Xupmatoih @XcloudTimdog @metacritic Preproduction is part of the development, you got any idea the amount of work behind a pitch?

The director literally said this game was under development before Microsoft bought Bethesda. At best, Xbox didn't kill the game, that's their credit. https://t.co/TFn6IMfG0x",El_Escapista_
Jan-2023,"@MischiefsYT I think it's mostly people blabbin on about shit they don't know about. Is it 343's fault? Is it Microsoft's fault? Bit of both perhaps? Unless you work there, you have no idea. But people do know the games are shit, and they can't seem to make content in a reasonable timeframe.",LumerArkenstone
Jan-2023,They could easily just post the E3 Trailers for the up and coming releases online? I’m pretty sure that would still work just as good if not better than doing a pointless event such as E3 without Sony/Microsoft?,BiekerJosh
Jan-2023,"Laid Off https://t.co/08p6DjAodD 

@Meta @Google @Tesla @Microsoft @amazon @salesforce @IBM 

#layoffs2023 #layoffs #layoff",maverick_J27
Jan-2023,"This is what I've been playing with at work. @KittenBot1 new shield with Microsoft's new code editor microcode.
Code a microbit with no computer, internet, mouse or keyboard. 

What do you think? 🤔
 @microbit_edu https://t.co/9fuOsYBGNj",LMcUnderwood
Jan-2023,@ParikPatelCFA your comment sounds kind of racist to be honest. but it could just be that you are not willing to recognize the hard work some Indians make to con elderly people out of their money through their little microsoft scams tell me sir do you take kick back in microsoft point?,smokerx
Jan-2023,My course Stream B are onto their last week of VP (Virtual Placement) Placement 60 hours today / this week. This morning I had a half day training with concept northern on Microsoft Teams on my Laptop in an attempt for me to work out the technology for my learning disabilities. https://t.co/VxCAusjQLf,Gillian321part2
Jan-2023,Microsoft and Google stock prices since Microsoft partnered with OpenAI also known as ChatGPT https://t.co/MbuBWNIBIS,STATtalks
Jan-2023,ChromeOS and Microsoft 365 will finally work better together https://t.co/57WTvKDW2z,iannock
Jan-2023,"Technology  Leads Stock Losses With Nasdaq 100 Down the Most in a Month.

Nasdaq 100 Index slumped 2.1%, the most in a month

Microsoft Corp. and Tesla Inc. contributing the most to the benchmark slide https://t.co/RgxfjHwOub",itradeph
Jan-2023,"Its greed.

The Real Reasons For Big Tech Layoffs At Google, Microsoft, Meta, And Amazon
 https://t.co/U8iJyQfdWa",the45revolt
Jan-2023,"@CrimsonCateye Funny you tweet this as the company I work for is rushed into switching away from Microsoft Dynamics AX because it is literally no longer supported as of the end of this month. 
(We’ve known this was coming for months but they waited until the day we go live to work out kinks)",thetenthwaffle
Jan-2023,"I mean. Google docs is so automated. I can’t even work with Microsoft, my body will be doing me somehow",laurel_agu
Jan-2023,"Thrilled I am able to work with @Google #WomenTechmakers again.  😃 

Full house for #AIcampNYC hosted by @Microsoft.  Monthly ML meetup in New York City by @aicampai to learn AI, ML, Data and Cloud technology with tech leads and industry experts.

#WomenInTech
#MondayMotivation https://t.co/AOg55rSe7D",Lisa03755
Jan-2023,"Thrilled I am able to work with @Google #WomenTechmakers again.  😃 

Full house for #AIcampNYC hosted by @Microsoft.  Monthly ML meetup in New York City by @aicampai to learn AI, ML, Data and Cloud technology with tech leads and industry experts.

#WomenInTech
#MondayMotivation https://t.co/U4bMCy29Oh",Lisa03755
